Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
chapter1_tape_scene_f1854c05	n	Of course they will. Everything just takes a little time.	game/content/chapter1/chapter_one_boss_scene.rpy	709	n "[what]"
chapter1_tape_scene_5678087c	n	Well, someone's gotta look out for your wellbeing. You're practically addicted to taking the blame for things that have nothing to do with you.	game/content/chapter1/chapter_one_boss_scene.rpy	716	n "[what]"
chapter1_tape_scene_890310d9	n	You're not responsible for everyone's happiness, especially if trying to make everyone happy is going to get you hurt.	game/content/chapter1/chapter_one_boss_scene.rpy	717	n "[what]"
chapter1_tape_scene_85d2376a	h	Says the guy who jumped into a fight that had nothing to do with him.	game/content/chapter1/chapter_one_boss_scene.rpy	719	h "[what]"
chapter1_tape_scene_d6c6e330		That's different. She said all our names on the intercom and... and I never told you the truth about what the brainwashing would do.	game/content/chapter1/chapter_one_boss_scene.rpy	721	"[what]"
chapter1_tape_scene_a506ac4b		I didn't want to scare you away from the plan.	game/content/chapter1/chapter_one_boss_scene.rpy	722	"[what]"
chapter1_tape_scene_af3181c4	h	......	game/content/chapter1/chapter_one_boss_scene.rpy	724	h "[what]"
chapter1_tape_scene_0ba52190	h	I'm not stupid, Nagen.	game/content/chapter1/chapter_one_boss_scene.rpy	725	h "[what]"
chapter1_tape_scene_6a4ed376	h	I knew what we were doing was bad. I just- I wanted to believe the ends would justify the means.	game/content/chapter1/chapter_one_boss_scene.rpy	726	h "[what]"
chapter1_tape_scene_159dc5a4	h	In the end, it looks like we hurt more people than we helped.	game/content/chapter1/chapter_one_boss_scene.rpy	727	h "[what]"
chapter1_tape_scene_47f91d41	n	We'll never know that for sure. Nothing would have changed if we didn't do something.	game/content/chapter1/chapter_one_boss_scene.rpy	729	n "[what]"
chapter1_tape_scene_29822e88	n	I think we helped people, and we still can, even now. That's why we can't let this shake our resolve.	game/content/chapter1/chapter_one_boss_scene.rpy	730	n "[what]"
chapter1_tape_scene_e07b7301	n	Wishing you could do better, that's how you know you can do better in the future.	game/content/chapter1/chapter_one_boss_scene.rpy	731	n "[what]"
chapter1_tape_scene_2871bb2c	h	No one cares that we're trying.	game/content/chapter1/chapter_one_boss_scene.rpy	733	h "[what]"
chapter1_tape_scene_9a4eb9b7	n	You care, don't you? That's all that should matter. Fuck the people too impatient to wait.	game/content/chapter1/chapter_one_boss_scene.rpy	735	n "[what]"
chapter1_day1_event_morning_2f16aef3	kk	Good morning, brotato chips!	game/content/chapter1/chapter_one_events.rpy	7	kk "[what]"
chapter1_day1_event_morning_b996a9f9	kk	We're going to start this school year with a banging opening ceremony in the amphitheater before classes start.	game/content/chapter1/chapter_one_events.rpy	8	kk "[what]"
chapter1_day1_event_morning_e47619ef	kk	You got one hour to be up and ready this morning.	game/content/chapter1/chapter_one_events.rpy	9	kk "[what]"
chapter1_day1_event_morning_b8dd626f	kk	And now, a request from the heart, an original mix by your's truly to start your day with fighting spirit.	game/content/chapter1/chapter_one_events.rpy	10	kk "[what]"
chapter1_day1_event_morning_c301c387		I wake up to a song I've never heard blaring from an old radio alarm clock.	game/content/chapter1/chapter_one_events.rpy	12	"[what]"
chapter1_day1_event_morning_72e2291e		My dorm is uncomfortably cold compared to my bed, but I have to cross the room in order to turn it off.	game/content/chapter1/chapter_one_events.rpy	13	"[what]"
chapter1_day1_event_morning_3c1641d2	n	Ugh, where's the off switch on this thing?	game/content/chapter1/chapter_one_events.rpy	15	n "[what]"
chapter1_day1_event_morning_653a6525		From outside my door, I can hear a rush of activity and a loud bang.	game/content/chapter1/chapter_one_events.rpy	17	"[what]"
chapter1_day1_event_morning_352dd733	h	Come on, Nagen, we got to get going if we want to sit together.	game/content/chapter1/chapter_one_events.rpy	21	h "[what]"
chapter1_day1_event_morning_8c4366b7	n	Just save me a seat, I'll meet up with you later.	game/content/chapter1/chapter_one_events.rpy	23	n "[what]"
chapter1_day1_event_morning_a5249a1f	j	I tried that, he wouldn't stop knocking until I opened the door. Do NOT let him in.	game/content/chapter1/chapter_one_events.rpy	25	j "[what]"
chapter1_day1_event_morning_8a2ff3c6	h	If I don't bug you guys, you'll just go back to sleep and we'll be laaate.	game/content/chapter1/chapter_one_events.rpy	27	h "[what]"
chapter1_day1_event_morning_2059f7ce		The banging increases tenfold.	game/content/chapter1/chapter_one_events.rpy	29	"[what]"
chapter1_day1_event_morning_62bb8a39	j	I can't stop him. His desire to be annoying is too strong.	game/content/chapter1/chapter_one_events.rpy	31	j "[what]"
chapter1_day1_event_morning_dc162498	h	Open the doooor.	game/content/chapter1/chapter_one_events.rpy	33	h "[what]"
chapter1_day1_event_morning_9c6f1b8e		I get dressed in record time and slip out before either of my friends can barge in.	game/content/chapter1/chapter_one_events.rpy	35	"[what]"
chapter1_day1_event_morning_9ab3e0f7		Jona could only restrain one of Hiro's arms at a time.	game/content/chapter1/chapter_one_events.rpy	39	"[what]"
chapter1_day1_event_morning_1d5b381d		It was a valiant effort, but he could be dragged wherever Hiro wanted to go.	game/content/chapter1/chapter_one_events.rpy	40	"[what]"
chapter1_day1_event_morning_7dd09f7a	j	Where's your school stuff?	game/content/chapter1/chapter_one_events.rpy	45	j "[what]"
chapter1_day1_event_morning_5835dcf8	n	In my locker, you nut case.	game/content/chapter1/chapter_one_events.rpy	47	n "[what]"
chapter1_day1_event_morning_4a443ba0	j	Sorry.	game/content/chapter1/chapter_one_events.rpy	51	j "[what]"
chapter1_day1_event_morning_ef44cdbe	h	Come on, Uitto's saving us a spot with her giraffe legs. We gotta go.	game/content/chapter1/chapter_one_events.rpy	55	h "[what]"
chapter1_day1_event_morning_a41e8602		I'm hoping that means she's ready to talk to me, but when we get to the amphitheater, Hiro and Jona immediately sit on either side of her.	game/content/chapter1/chapter_one_events.rpy	63	"[what]"
chapter1_day1_event_morning_4a0dd205		She's ignoring me in favor of her own reflection.	game/content/chapter1/chapter_one_events.rpy	64	"[what]"
chapter1_day1_event_morning_4cdcc30e	h	You can sit next to me.	game/content/chapter1/chapter_one_events.rpy	68	h "[what]"
chapter1_day1_event_morning_878f5f7e	u	Did you get ready together or something? What took you so long?	game/content/chapter1/chapter_one_events.rpy	72	u "[what]"
chapter1_day1_event_morning_1a344e81	j	I didn't unpack anything yesterday, sorry.	game/content/chapter1/chapter_one_events.rpy	76	j "[what]"
chapter1_day1_event_morning_6cb6ff9a	u	Next time, just send someone ahead. You know I hate-	game/content/chapter1/chapter_one_events.rpy	78	u "[what]"
chapter1_day1_event_morning_cc215f44	k	Well well well, your entourage is real after all.	game/content/chapter1/chapter_one_events.rpy	87	k "[what]"
chapter1_day1_event_morning_78e09ace		Uitto lets out an ugly sigh.	game/content/chapter1/chapter_one_events.rpy	89	"[what]"
chapter1_day1_event_morning_2e701a53	k	Though I suppose anyone can catch attention with the amount of makeup you put on. Careful not to touch, boys, I heard she doesn't use sealing spray.	game/content/chapter1/chapter_one_events.rpy	94	k "[what]"
chapter1_day1_event_morning_427d34d1	u	They could care less what I'm wearing, and so should you. This thing you're doing, it's not cute. Just go sit down somewhere, these seats are clearly taken.	game/content/chapter1/chapter_one_events.rpy	100	u "[what]"
chapter1_day1_event_morning_7c349748		She sounds so tired. I'm able to grab her attention and silently ask if she knows this girl from before.	game/content/chapter1/chapter_one_events.rpy	102	"[what]"
chapter1_day1_event_morning_76abeaff		Uitto pantomimes a long winded ‘no'. Kitsune, completely oblivious, sits on Jona's other side.	game/content/chapter1/chapter_one_events.rpy	103	"[what]"
chapter1_day1_event_morning_1eb7fa41	k	I could have my fans follow me around all the time, but I was afraid it would make me too unapproachable.	game/content/chapter1/chapter_one_events.rpy	108	k "[what]"
chapter1_day1_event_morning_0c0fb8ae	k	People could get the wrong idea and think I'm a stuck up attention hog.	game/content/chapter1/chapter_one_events.rpy	109	k "[what]"
chapter1_day1_event_morning_d0b8ffcb	u	People will think a lot of things no matter what you do. I retired so I could stop worrying about my image.	game/content/chapter1/chapter_one_events.rpy	114	u "[what]"
chapter1_day1_event_morning_d7edc0f4		I can practically hear the wheels turn as Kitsune tries to think of a comeback.	game/content/chapter1/chapter_one_events.rpy	116	"[what]"
chapter1_day1_event_morning_5c13e9cc	n	Did you want to watch the assembly with us?	game/content/chapter1/chapter_one_events.rpy	118	n "[what]"
chapter1_day1_event_morning_c6a1f7a8	k	H-hunh?	game/content/chapter1/chapter_one_events.rpy	123	k "[what]"
chapter1_day1_event_morning_3486f571	n	Isn't that why you came here?	game/content/chapter1/chapter_one_events.rpy	125	n "[what]"
chapter1_day1_event_morning_a7151e68	k	N-no-	game/content/chapter1/chapter_one_events.rpy	130	k "[what]"
chapter1_day1_event_morning_4fb22740	n	Then why did you sit down?	game/content/chapter1/chapter_one_events.rpy	132	n "[what]"
chapter1_day1_event_morning_19f1161c	k	I just wanted to talk to Uitto, so-	game/content/chapter1/chapter_one_events.rpy	137	k "[what]"
chapter1_day1_event_morning_0ecaa101	n	What exactly did you want her to say to you?	game/content/chapter1/chapter_one_events.rpy	139	n "[what]"
chapter1_day1_event_morning_ee90902c	k	.....	game/content/chapter1/chapter_one_events.rpy	141	k "[what]"
chapter1_day1_event_morning_25c1e287		She gets up quietly and leaves to sit with some other girls.	game/content/chapter1/chapter_one_events.rpy	147	"[what]"
chapter1_day1_event_morning_7a8cb341	u	Thank god. I seriously don't know what I'd do without you guys.	game/content/chapter1/chapter_one_events.rpy	152	u "[what]"
chapter1_day1_event_morning_d3763c41	h	Why didn't you just tell her to go away?	game/content/chapter1/chapter_one_events.rpy	157	h "[what]"
chapter1_day1_event_morning_ddb53ae4	u	It's the first day of school.	game/content/chapter1/chapter_one_events.rpy	162	u "[what]"
chapter1_day1_event_morning_cb7a292d	u	I'm not going to shit on someone's self esteem for seeking validation, that'd be pointlessly cruel.	game/content/chapter1/chapter_one_events.rpy	163	u "[what]"
chapter1_day1_event_morning_fa9f89fc	u	It just sucks that the one person who wanted to talk to me just wanted to compete.	game/content/chapter1/chapter_one_events.rpy	164	u "[what]"
chapter1_day1_event_morning_20de639d		We're interrupted by a comical scale of trumpets as the vice principal bounds on stage. Principal Vivaldi follows close behind in silence.	game/content/chapter1/chapter_one_events.rpy	169	"[what]"
chapter1_day1_event_morning_d2eb5220	ik	Welcome, everyone! I hope you all had a good night's sleep!	game/content/chapter1/chapter_one_events.rpy	173	ik "[what]"
chapter1_day1_event_morning_f7c92b86		No one responds.	game/content/chapter1/chapter_one_events.rpy	175	"[what]"
chapter1_day1_event_morning_02f048dc	ik	We'll work on that later. Right now, we wanted to remind you all of a few important school rules before classes start.	game/content/chapter1/chapter_one_events.rpy	177	ik "[what]"
chapter1_day1_event_morning_702b81ba	ik	With a lot of hard work, we hope this place can become like home to you.	game/content/chapter1/chapter_one_events.rpy	178	ik "[what]"
chapter1_day1_event_morning_3093e845	v	All students are to remain on campus at all times.	game/content/chapter1/chapter_one_events.rpy	184	v "[what]"
chapter1_day1_event_morning_8de411c5	v	That means staying out of the wooded areas surrounding the school.	game/content/chapter1/chapter_one_events.rpy	185	v "[what]"
chapter1_day1_event_morning_eda5a194	v	It's easy to get lost out there and we don't want anyone to get hurt.	game/content/chapter1/chapter_one_events.rpy	186	v "[what]"
chapter1_day1_event_morning_7544ee22	ik	There is a zero tolerance policy toward anyone who commits an act of violence or aggression.	game/content/chapter1/chapter_one_events.rpy	191	ik "[what]"
chapter1_day1_event_morning_1801de58	ik	Hurting another student, or threatening another student, will result in immediate detention.	game/content/chapter1/chapter_one_events.rpy	192	ik "[what]"
chapter1_day1_event_morning_ab879c2a	v	Finally, no student is allowed in the computer lab without an instructor present.	game/content/chapter1/chapter_one_events.rpy	196	v "[what]"
chapter1_day1_event_morning_f0656269	v	This is to ensure a safe environment.	game/content/chapter1/chapter_one_events.rpy	197	v "[what]"
chapter1_day1_event_morning_3a82228d	v	It is also the reason many of your electronic devices were confiscated before entering the dorms.	game/content/chapter1/chapter_one_events.rpy	198	v "[what]"
chapter1_day1_event_morning_ec713379	v	We apologize for any inconveniences this might have caused.	game/content/chapter1/chapter_one_events.rpy	199	v "[what]"
chapter1_day1_event_morning_4b1ba335		They didn't even let me transfer my music onto their cheap burner phone. At least I know my stuff's safe with Maimai.	game/content/chapter1/chapter_one_events.rpy	201	"[what]"
chapter1_day1_event_morning_3f9226bc	ik	Now to end on a happier note, here's Mariko with some announcements about school clubs.	game/content/chapter1/chapter_one_events.rpy	203	ik "[what]"
chapter1_day1_event_morning_429f4bc2	m	How's everyone feeling this morning!?	game/content/chapter1/chapter_one_events.rpy	207	m "[what]"
chapter1_day1_event_morning_8c1addc5		We murmur amongst ourselves with one brave soul demanding more sleep.	game/content/chapter1/chapter_one_events.rpy	216	"[what]"
chapter1_day1_event_morning_3b301221	m	Sleep is for the weak willed! You lot have spent the last year and a half lazing around already.	game/content/chapter1/chapter_one_events.rpy	218	m "[what]"
chapter1_day1_event_morning_4baea0bf	m	If we're going to make it through another year, we have to face it with fists full of fire!	game/content/chapter1/chapter_one_events.rpy	219	m "[what]"
chapter1_day1_event_morning_d4f83db0		Her little speech inspires laughter. It may not have been the reaction she wanted, but it's lifted the mood.	game/content/chapter1/chapter_one_events.rpy	221	"[what]"
chapter1_day1_event_morning_46ee5bc9	m	A-anyway, the point is, this year could really suck if we don't have the right attitude going in.	game/content/chapter1/chapter_one_events.rpy	226	m "[what]"
chapter1_day1_event_morning_b8ce71e5	m	Anyone that wants to make a club has to gather at least three interest members before all the faculty advisors get snatched up!	game/content/chapter1/chapter_one_events.rpy	227	m "[what]"
chapter1_day1_event_morning_83b88bc9	m	So, if you have the guts, you should join the cheer squad.	game/content/chapter1/chapter_one_events.rpy	232	m "[what]"
chapter1_day1_event_morning_5cf46e34		She scans the crowd. With each passing moment, her bravado falters. She's shaking.	game/content/chapter1/chapter_one_events.rpy	234	"[what]"
chapter1_day1_event_morning_669f9392	m	I-if you do, you can learn how to do this.	game/content/chapter1/chapter_one_events.rpy	236	m "[what]"
chapter1_day1_event_morning_54fed3f1		She launches into a backhandspring and lands perfectly on her feet.	game/content/chapter1/chapter_one_events.rpy	242	"[what]"
chapter1_day1_event_morning_9f525ffe		Without music, her routine feels awkward, and I can tell her nerves are getting to her.	game/content/chapter1/chapter_one_events.rpy	243	"[what]"
chapter1_day1_event_morning_8812f8f7		It makes it all the more horrifying when something cracks during her floor routine.	game/content/chapter1/chapter_one_events.rpy	244	"[what]"
chapter1_day1_event_morning_2ebc2b1e		She fumbles to the ground the minute she tries to stand.	game/content/chapter1/chapter_one_events.rpy	245	"[what]"
chapter1_day1_event_morning_faeb399b	re	Mariko!	game/content/chapter1/chapter_one_events.rpy	251	re "[what]"
chapter1_day1_event_morning_52aa2fc9		Her friend rushes out to get her, followed by Mu at a lethargic pace. Mariko tries to shoo them away.	game/content/chapter1/chapter_one_events.rpy	253	"[what]"
chapter1_day1_event_morning_b786008d	m	I'm fine. God, this is embarrassing.	game/content/chapter1/chapter_one_events.rpy	257	m "[what]"
chapter1_day1_event_morning_fe12d2d4	mu	Stop trying to put weight on it, stupid, there's a reason you lost some range of motion.	game/content/chapter1/chapter_one_events.rpy	261	mu "[what]"
chapter1_day1_event_morning_88e3d2e6	m	I said I'm fine. People are staring.	game/content/chapter1/chapter_one_events.rpy	263	m "[what]"
chapter1_day1_event_morning_3a2f72f5		Rei swiftly hoists Mariko onto her back.	game/content/chapter1/chapter_one_events.rpy	265	"[what]"
chapter1_day1_event_morning_eab116c5	re	Just humor us and let us take a look at it later.	game/content/chapter1/chapter_one_events.rpy	272	re "[what]"
chapter1_day1_event_morning_891c3efd		She turns to us with a grin.	game/content/chapter1/chapter_one_events.rpy	274	"[what]"
chapter1_day1_event_morning_38a563cc	re	She's a-okay everyone! If you're interested in joining, talk to me or Mariko!	game/content/chapter1/chapter_one_events.rpy	279	re "[what]"
chapter1_day1_event_morning_cb6406be		Mariko buries her face into Rei's back as she's carried off stage.	game/content/chapter1/chapter_one_events.rpy	283	"[what]"
chapter1_day1_event_morning_012ff7dd		Everyone claps out of pity. The second hand embarrassment is palpable.	game/content/chapter1/chapter_one_events.rpy	284	"[what]"
chapter1_day1_event_morning_ea8a7db5	n	Watching people flounder like that never gets less painful.	game/content/chapter1/chapter_one_events.rpy	291	n "[what]"
chapter1_day1_event_morning_3b0569d3	h	Hey, she tried her best. Hopefully she gets some more members soon.	game/content/chapter1/chapter_one_events.rpy	295	h "[what]"
chapter1_day1_event_morning_35d7aafd	n	You're seriously going to support her?	game/content/chapter1/chapter_one_events.rpy	297	n "[what]"
chapter1_day1_event_morning_c500b6b6	h	...Yeah? You got something against cheerleaders?	game/content/chapter1/chapter_one_events.rpy	299	h "[what]"
chapter1_day1_event_morning_cde7743d	u	To be fair, that was a pretty cringey performance. Can you imagine a whole team of that?	game/content/chapter1/chapter_one_events.rpy	304	u "[what]"
chapter1_day1_event_morning_929768b4	j	I'd stop skipping pep rallies if it was just watching people fall on their faces. Maybe they could add pies or something.	game/content/chapter1/chapter_one_events.rpy	309	j "[what]"
chapter1_day1_event_morning_ed1f7523	u	No. You just described clowns. I don't do clowns.	game/content/chapter1/chapter_one_events.rpy	314	u "[what]"
chapter1_day1_event_morning_351ad906	n	.....	game/content/chapter1/chapter_one_events.rpy	318	n "[what]"
chapter1_day1_event_morning_fd466231	h	Hey, you okay, man?	game/content/chapter1/chapter_one_events.rpy	322	h "[what]"
chapter1_day1_event_morning_63d1b529	n	Yeah... yeah, I just... it felt weird coming from you is all. Sorry.	game/content/chapter1/chapter_one_events.rpy	326	n "[what]"
chapter1_day1_event1_029dc64f		After the assembly, we're handed our class schedules. I'm stuck with English, P.E., Science, and Proficiency Management.	game/content/chapter1/chapter_one_events.rpy	337	"[what]"
chapter1_day1_event1_fa624dc2		They wanted me to take the Intelligence course, but I can always switch it if I want to.	game/content/chapter1/chapter_one_events.rpy	338	"[what]"
chapter1_day1_event1_classes_vigor_811d5fb5		I decide to drop in on Professor Inukai's lecture.	game/content/chapter1/chapter_one_events.rpy	362	"[what]"
chapter1_day1_event1_classes_vigor_3a647483		Out of all the teachers, he seems the most relaxed and quite frankly, that's what I need right now.	game/content/chapter1/chapter_one_events.rpy	363	"[what]"
chapter1_day1_event1_classes_vigor_1c48f00f		Due to the good weather, class is being held outside.	game/content/chapter1/chapter_one_events.rpy	364	"[what]"
chapter1_day1_event1_classes_vigor_cfd8abaf		No pencils or paper or devices, just all of us gathered in the first two rows while he tries to focus his ideas into an hour and a half.	game/content/chapter1/chapter_one_events.rpy	365	"[what]"
chapter1_day1_event1_classes_vigor_cf5f8a5c		It's only the first day of class and there's already a classroom wide brawl.	game/content/chapter1/chapter_one_events.rpy	366	"[what]"
chapter1_day1_event1_classes_vigor_073d03ff	h	Nagen, thank god! See, I told you guys there are more people on my side.	game/content/chapter1/chapter_one_events.rpy	370	h "[what]"
chapter1_day1_event1_classes_vigor_157fe795	m	Cyberdork isn't a Vigor Major, he doesn't count.	game/content/chapter1/chapter_one_events.rpy	374	m "[what]"
chapter1_day1_event1_classes_vigor_99d97fcc	h	He does too! Now that we have even teams, we can go back to normal exercises.	game/content/chapter1/chapter_one_events.rpy	379	h "[what]"
chapter1_day1_event1_classes_vigor_5baa42eb	m	Group team building is normal! Us girls have always had to pick up the slack around here. The least you could do in return is fall in line.	game/content/chapter1/chapter_one_events.rpy	381	m "[what]"
chapter1_day1_event1_classes_vigor_ff44c349	re	That wasn't the nicest way to put it, but she's right.	game/content/chapter1/chapter_one_events.rpy	385	re "[what]"
chapter1_day1_event1_classes_vigor_050c177c		Hiro tears away from me to argue. They're talking over Professor Inukai the whole time.	game/content/chapter1/chapter_one_events.rpy	391	"[what]"
chapter1_day1_event1_classes_vigor_a5746db7		Completely lost, I gravitate to the two people who aren't up in arms.	game/content/chapter1/chapter_one_events.rpy	392	"[what]"
chapter1_day1_event1_classes_vigor_95a3de96	n	Shoma, what the hell's going on?	game/content/chapter1/chapter_one_events.rpy	394	n "[what]"
chapter1_day1_event1_classes_vigor_95e5a7e9	sh	Well, Mariko and Hiro used to be class reps, but there's not enough students to justify splitting the class by gender.	game/content/chapter1/chapter_one_events.rpy	398	sh "[what]"
chapter1_day1_event1_classes_vigor_27cd1562	sh	So now they're trying to figure out who gets to be in charge.	game/content/chapter1/chapter_one_events.rpy	399	sh "[what]"
chapter1_day1_event1_classes_vigor_0a6f8c96	n	That's not good.	game/content/chapter1/chapter_one_events.rpy	401	n "[what]"
chapter1_day1_event1_classes_vigor_283177a1	k	Says you. Every minute they argue is another minute we don't have to do lunges or mindless exercises. This course was always a joke.	game/content/chapter1/chapter_one_events.rpy	405	k "[what]"
chapter1_day1_event1_classes_vigor_566c33b6		Shoma nods. I feel out of place sitting alongside them. Second guessing my decision, I go to leave, but Hiro calls out to me again.	game/content/chapter1/chapter_one_events.rpy	407	"[what]"
chapter1_day1_event1_classes_vigor_c7d6c2e5	h	Wait, Nagen, don't go! You gotta stay. I didn't mean to ignore you.	game/content/chapter1/chapter_one_events.rpy	413	h "[what]"
chapter1_day1_event1_classes_vigor_0c029416	n	Dude, I don't think I belong here, the culture shock alone...	game/content/chapter1/chapter_one_events.rpy	415	n "[what]"
chapter1_day1_event1_classes_vigor_85a56ecd	ik	This isn't going to be a traditional Vigor class. That means no 'teams' or competitions.	game/content/chapter1/chapter_one_events.rpy	421	ik "[what]"
chapter1_day1_event1_classes_vigor_cd0065b6	m	But, but what about nationals-	game/content/chapter1/chapter_one_events.rpy	425	m "[what]"
chapter1_day1_event1_classes_vigor_d2cb8ee3	h	You have to be joking!	game/content/chapter1/chapter_one_events.rpy	427	h "[what]"
chapter1_day1_event1_classes_vigor_5ba4f77d	k	Then what's the point-	game/content/chapter1/chapter_one_events.rpy	432	k "[what]"
chapter1_day1_event1_classes_vigor_b64e0271	ik	Now, now guys, I'm sure we can find a way to make everyone happy.	game/content/chapter1/chapter_one_events.rpy	439	ik "[what]"
chapter1_day1_event1_classes_vigor_98de149a		Mariko and Hiro are glaring daggers at each other with Rei caught in between them.	game/content/chapter1/chapter_one_events.rpy	441	"[what]"
chapter1_day1_event1_classes_vigor_48161054		Shoma tunes everyone out and starts sewing small patterns into the hem of his coat.	game/content/chapter1/chapter_one_events.rpy	442	"[what]"
chapter1_day1_event1_classes_vigor_4c3c1d76		Kitsune looks about as uncomfortable as I feel. All of them are ignoring the teacher.	game/content/chapter1/chapter_one_events.rpy	443	"[what]"
chapter1_day1_event1_classes_vigor_00c7318d	n	Don't you have a lesson plan or something?	game/content/chapter1/chapter_one_events.rpy	445	n "[what]"
chapter1_day1_event1_classes_vigor_35c1beef	ik	I have a few ideas, but there's not a lot in the books to base them on. So I don't know-	game/content/chapter1/chapter_one_events.rpy	450	ik "[what]"
chapter1_day1_event1_classes_vigor_fe0acbed	h	This is supposed to be the fun 'no homework' class. Y'know, strength training and junk.	game/content/chapter1/chapter_one_events.rpy	454	h "[what]"
chapter1_day1_event1_classes_vigor_e583114c	m	We're the school's breadwinners. That's why we use class time to prepare for competitions.	game/content/chapter1/chapter_one_events.rpy	458	m "[what]"
chapter1_day1_event1_classes_vigor_70a9c17c	ik	There actually won't-	game/content/chapter1/chapter_one_events.rpy	463	ik "[what]"
chapter1_day1_event1_classes_vigor_a0d679e3	h	We're all going to get stuck doing the same thing.	game/content/chapter1/chapter_one_events.rpy	468	h "[what]"
chapter1_day1_event1_classes_vigor_9675e96b	h	That's why it should be something fun, not repeating the same flips and twists over and over again!	game/content/chapter1/chapter_one_events.rpy	469	h "[what]"
chapter1_day1_event1_classes_vigor_47fbe1f1	m	I never said we had to do cheer.	game/content/chapter1/chapter_one_events.rpy	476	m "[what]"
chapter1_day1_event1_classes_vigor_71191f63	h	You were thinking it!	game/content/chapter1/chapter_one_events.rpy	481	h "[what]"
chapter1_day1_event1_classes_vigor_8e9cec13	re	Guys, please.	game/content/chapter1/chapter_one_events.rpy	486	re "[what]"
chapter1_day1_event1_classes_vigor_8795527e	k	What a colossal waste of time. I knew I should have ditched.	game/content/chapter1/chapter_one_events.rpy	491	k "[what]"
chapter1_day1_event1_classes_vigor_d7db9f50	ik	Please don't!	game/content/chapter1/chapter_one_events.rpy	496	ik "[what]"
chapter1_day1_event1_classes_vigor_f4d2e95c		This is a nightmare. The teacher is in way over his head and clearly doesn't know how to hold a class...	game/content/chapter1/chapter_one_events.rpy	498	"[what]"
chapter1_day1_event1_classes_vigor_799c51a3		Hiro, please forgive me for what I'm about to do.	game/content/chapter1/chapter_one_events.rpy	499	"[what]"
chapter1_day1_event1_classes_vigor_881bffad	n	What's going to be on the test?	game/content/chapter1/chapter_one_events.rpy	501	n "[what]"
chapter1_day1_event1_classes_vigor_e3155b13		I feel three different people glare at me. Rei watches on with pity in her eyes.	game/content/chapter1/chapter_one_events.rpy	503	"[what]"
chapter1_day1_event1_classes_vigor_2b615b9b	h	Dude!	game/content/chapter1/chapter_one_events.rpy	508	h "[what]"
chapter1_day1_event1_classes_vigor_65a0b201	sh	Test? What test?	game/content/chapter1/chapter_one_events.rpy	512	sh "[what]"
chapter1_day1_event1_classes_vigor_0745dae1	ik	Excellent questions! Umm, since there's no curriculum guidelines for what I want to do, I'm having to make everything from scratch.	game/content/chapter1/chapter_one_events.rpy	518	ik "[what]"
chapter1_day1_event1_classes_vigor_33528fc2	ik	So we're kinda playing it by ear.	game/content/chapter1/chapter_one_events.rpy	519	ik "[what]"
chapter1_day1_event1_classes_vigor_5be3422b	n	But there is going to be a test?	game/content/chapter1/chapter_one_events.rpy	521	n "[what]"
chapter1_day1_event1_classes_vigor_68865b96	h	DUDE!	game/content/chapter1/chapter_one_events.rpy	526	h "[what]"
chapter1_day1_event1_classes_vigor_edebc610	ik	Yes. Today we'll be assessing how bad the damage is.	game/content/chapter1/chapter_one_events.rpy	531	ik "[what]"
chapter1_day1_event1_classes_vigor_290a5b55	re	Damage!?	game/content/chapter1/chapter_one_events.rpy	536	re "[what]"
chapter1_day1_event1_classes_vigor_d7b301b9	ik	Not like that. Sorry, poor word choice. Umm, you all were chosen by Estella for your unique abilities and were forced to put all your eggs in one basket.	game/content/chapter1/chapter_one_events.rpy	544	ik "[what]"
chapter1_day1_event1_classes_vigor_5ce239f5	ik	And then they sold the baskets like they were their eggs.	game/content/chapter1/chapter_one_events.rpy	545	ik "[what]"
chapter1_day1_event1_classes_vigor_7e5ef653	ik	But they didn't teach you anything about chickens or farming or anything.	game/content/chapter1/chapter_one_events.rpy	550	ik "[what]"
chapter1_day1_event1_classes_vigor_5725ff4c	ik	So you could be making bad eggs right now, and putting them in a basket with a hole in it.	game/content/chapter1/chapter_one_events.rpy	551	ik "[what]"
chapter1_day1_event1_classes_vigor_82e12f42	ik	Does that make any sense?	game/content/chapter1/chapter_one_events.rpy	556	ik "[what]"
chapter1_day1_event1_classes_vigor_5be6b31f		It was definitely long.	game/content/chapter1/chapter_one_events.rpy	558	"[what]"
chapter1_day1_event1_classes_vigor_6795a932	n	What exactly do you want us to do?	game/content/chapter1/chapter_one_events.rpy	560	n "[what]"
chapter1_day1_event1_classes_vigor_9c7037ef	ik	A pretest of sorts. Everyone take a clipboard and pencil.	game/content/chapter1/chapter_one_events.rpy	565	ik "[what]"
chapter1_day1_event1_classes_vigor_c864e625	ik	After this, we'll all do ten laps around the field.	game/content/chapter1/chapter_one_events.rpy	566	ik "[what]"
chapter1_day1_event1_classes_vigor_fa214627	ik	Me included. No point in making you guys do something I wouldn't do myself.	game/content/chapter1/chapter_one_events.rpy	571	ik "[what]"
chapter1_day1_event1_classes_vigor_1cddb701		With some minor complaints, everyone completes a variety of benign physical exams.	game/content/chapter1/chapter_one_events.rpy	575	"[what]"
chapter1_day1_event1_classes_vigor_f8873c79		The teacher forgot to bring something to write down everyone's results, so I'm put in charge of remembering everyone's numbers.	game/content/chapter1/chapter_one_events.rpy	576	"[what]"
